GEOID,C17002e1,C17002e2,C17002e3,lowmod_pct,poverty
15000US360870102002,1226,9,40,21.18,low_poverty
15000US360870102003,1243,76,156,28.3,low_poverty
15000US360870105011,1148,171,10,15.28,low_poverty
15000US360870105021,1414,32,36,12.11,low_poverty
15000US360870105024,802,45,322,81.6,high_poverty
15000US360870105025,1057,60,44,40.65,low_poverty
15000US360870106021,2440,181,62,61.54,high_poverty
15000US360870106023,1003,53,0,21.74,low_poverty
15000US360870107031,1593,145,149,80.21,high_poverty
15000US360870108022,1175,0,22,18.95,low_poverty
15000US360870108041,1910,30,114,12.99,low_poverty
15000US360870109011,1339,0,9,15.42,low_poverty
15000US360870109013,814,10,39,29.05,low_poverty
15000US360870109014,1053,0,0,7.22,low_poverty
15000US360870109022,1155,0,0,25.1,low_poverty
15000US360870109023,1126,42,85,29.6,low_poverty
15000US360870110001,1922,43,23,19.45,low_poverty
15000US360870112003,1300,139,0,30.51,low_poverty
15000US360870112004,1561,0,0,9.77,low_poverty
15000US360870113011,1239,38,35,18.98,low_poverty
15000US360870113023,1633,29,16,15.87,low_poverty
15000US360870114032,1743,15,8,5.26,low_poverty
15000US360870114043,1335,18,42,40.07,low_poverty
15000US360870114053,1480,47,12,10.84,low_poverty
15000US360870115013,1619,0,0,9.63,low_poverty
15000US360870115014,1551,14,0,25.37,low_poverty
15000US360870115022,2184,118,42,17.12,low_poverty
15000US360870116022,1322,142,0,24.08,low_poverty
15000US360870116031,1852,12,99,16.12,low_poverty
15000US360870117002,1178,19,9,32.67,low_poverty
15000US360870119011,1264,130,39,51.89,high_poverty
15000US360870121011,3179,841,688,60.95,high_poverty
15000US360870121013,2395,519,591,67.24,high_poverty
15000US360870121022,2189,593,479,78.97,high_poverty
15000US360870121031,1877,96,477,79,high_poverty
15000US360870121033,1957,821,427,69.19,high_poverty
15000US360870121052,1284,221,360,90.37,high_poverty
15000US360870121061,1684,16,218,41.67,low_poverty
15000US360870121062,2100,440,819,87.96,high_poverty
15000US360870122021,2516,146,171,39.46,low_poverty
15000US360870124022,1358,149,393,72.12,high_poverty
15000US360870126004,1259,0,0,9.47,low_poverty
15000US360870128004,1292,0,0,9.6,low_poverty
15000US360870130012,284,102,35,0,low_poverty
15000US360870130013,1265,37,0,1.55,low_poverty
15000US360870130023,1561,84,123,44.61,low_poverty
15000US360870130031,1654,132,223,23.23,low_poverty
15000US360870130032,1167,40,7,12.27,low_poverty
15000US360870133002,1927,72,57,22.32,low_poverty
15000US360870134021,1323,83,11,21.5,low_poverty
15000US360894902001,679,0,127,44.34,low_poverty
15000US360894902004,606,2,64,42.95,low_poverty
15000US360894902005,772,19,57,41.84,low_poverty
15000US360894903002,697,0,51,49.58,low_poverty
15000US360894903003,989,67,115,23.14,low_poverty
15000US360894904003,1196,81,159,27.89,low_poverty
15000US360894905002,1625,166,228,39.12,low_poverty
15000US360894905003,1479,54,73,40.08,low_poverty
15000US360894907001,1393,0,409,47.97,low_poverty
15000US360894907002,2120,166,214,42.71,low_poverty
15000US360894907003,613,0,83,32.14,low_poverty
15000US360894908001,1044,7,58,13.38,low_poverty
15000US360894909003,895,69,54,53.06,high_poverty
15000US360894909004,882,5,182,43.65,low_poverty
15000US360894910003,962,0,57,25.31,low_poverty
15000US360894910004,925,139,26,38.55,low_poverty
15000US360894914003,1225,84,98,49.07,low_poverty
15000US360894914004,28,28,0,0,low_poverty
15000US360894915002,976,260,211,42.15,low_poverty
15000US360894917002,1056,359,55,47.95,low_poverty
15000US360894920002,912,0,18,10,low_poverty
15000US360894920004,1497,183,79,43.58,low_poverty
15000US360894920005,866,44,152,30.72,low_poverty
15000US360894921001,1044,79,216,34.78,low_poverty
15000US360894925002,568,68,56,48.67,low_poverty
15000US360894925004,693,44,50,38.28,low_poverty
15000US360894925005,428,7,63,61.33,high_poverty
15000US360894926003,1593,114,86,47.5,low_poverty
15000US360894927003,604,49,18,24.84,low_poverty
15000US360894927007,860,0,99,68.75,high_poverty
15000US360894927008,1146,205,99,24.53,low_poverty
15000US360894929001,787,50,78,53.85,high_poverty
15000US360910601023,2536,57,196,29.98,low_poverty
15000US360910602001,2402,41,154,48.45,low_poverty
15000US360910602002,1173,70,43,33.21,low_poverty
15000US360910603002,2930,119,364,49.18,low_poverty
15000US360910605011,1702,95,130,48.7,low_poverty
15000US360910605023,537,39,46,55.65,high_poverty
15000US360910607013,2304,33,5,24.15,low_poverty
15000US360910607021,4292,0,156,12.94,low_poverty
15000US360910610001,986,145,118,56.02,high_poverty
15000US360910610004,738,74,17,42.74,low_poverty
15000US360910612005,970,167,49,42.77,low_poverty
15000US360910612006,645,62,0,48.45,low_poverty
15000US360910613012,1112,7,6,11.8,low_poverty
15000US360910613022,2157,52,0,25.49,low_poverty
15000US360910613024,645,0,6,29.3,low_poverty
15000US360910613025,1577,21,0,23.75,low_poverty
15000US360910616004,1366,60,12,25.66,low_poverty
15000US360910618001,2759,87,53,33.33,low_poverty
15000US360910618002,1096,70,65,59.12,high_poverty
15000US360910619013,3506,15,71,28.35,low_poverty
15000US360910619015,1297,50,18,37.61,low_poverty
15000US360910620002,1132,3,0,18.97,low_poverty
15000US360910622002,725,226,84,80.13,high_poverty
15000US360910624034,1671,59,32,21.18,low_poverty
15000US360910624053,1890,0,82,35.74,low_poverty
15000US360910624062,852,0,40,43.02,low_poverty
15000US360910625012,2842,51,42,11.98,low_poverty
15000US360910625033,1739,0,0,16.89,low_poverty
15000US360910625061,2141,1,0,20.48,low_poverty
15000US360910625083,1931,10,15,34.43,low_poverty
15000US360910625093,24,0,0,0,low_poverty
15000US360910626022,5060,17,3,11.6,low_poverty
15000US360910627004,571,72,0,17.35,low_poverty
15000US360930201022,1987,282,468,80.69,high_poverty
15000US360930202001,1080,42,23,66.2,high_poverty
15000US360930202002,1756,189,671,83.86,high_poverty
15000US360930203002,284,33,12,86.02,high_poverty
15000US360930207002,602,0,15,58.51,high_poverty
15000US360930207004,1518,338,427,66.26,high_poverty
15000US360930208001,702,69,139,84.12,high_poverty
15000US360930209001,482,53,50,87.14,high_poverty
15000US360930210023,717,90,225,80,high_poverty
15000US360930212002,1337,53,118,31.62,low_poverty
15000US360930214003,600,146,144,68.38,high_poverty
15000US360930215002,2087,493,515,83.96,high_poverty
15000US360930217002,512,0,40,58.4,high_poverty
15000US360930217004,623,167,102,83.33,high_poverty
15000US360930218001,1037,0,0,47.26,low_poverty
15000US360930218002,811,39,0,10.43,low_poverty
15000US360930218003,486,0,14,29.13,low_poverty
15000US360930319001,2530,0,37,21.47,low_poverty
15000US360930321013,812,211,0,9.88,low_poverty
15000US360930321021,919,1,33,17.71,low_poverty
15000US360930323001,1165,15,80,35.68,low_poverty
15000US360930323002,761,83,98,35.32,low_poverty
15000US360930323003,940,0,0,33.64,low_poverty
15000US360930324021,667,5,3,41.84,low_poverty
15000US360930324041,1363,0,56,22.22,low_poverty
15000US360930325032,1406,49,55,40.59,low_poverty
15000US360930325041,839,0,59,27.17,low_poverty
15000US360930326011,963,15,18,15.2,low_poverty
15000US360930326021,1924,31,34,31.8,low_poverty
15000US360930326023,1363,24,42,40.98,low_poverty
15000US360930329013,1149,17,27,27.73,low_poverty
15000US360930330031,1536,22,24,40.55,low_poverty
15000US360930330043,328,0,121,53.26,high_poverty
15000US360930331024,1374,30,35,32.64,low_poverty
15000US360930332001,926,28,190,46.44,low_poverty
15000US360930332002,864,51,49,50.26,low_poverty
15000US360930334002,1078,64,131,44.28,low_poverty
15000US360930335001,186,20,38,92.31,high_poverty
15000US360957401001,641,23,54,38.1,low_poverty
15000US360957401002,418,0,19,36.44,low_poverty
15000US360957405004,821,33,61,53.66,high_poverty
15000US360957406003,777,46,38,38.1,low_poverty
15000US360957406004,788,23,98,63.95,high_poverty
15000US360957407002,1023,14,79,44.72,low_poverty
15000US360957407004,1142,147,131,44.5,low_poverty
15000US360957408004,681,44,52,38.36,low_poverty
15000US360979503003,826,77,28,51.52,high_poverty
15000US360979504001,518,3,82,30.77,low_poverty
15000US360979504002,1037,106,191,44.75,low_poverty
15000US360979504004,694,24,38,38.69,low_poverty
15000US360979505001,794,71,119,35.46,low_poverty
15000US360979505005,529,36,34,31.88,low_poverty
15000US360999501001,919,71,50,39.55,low_poverty
15000US360999503004,529,59,0,29.2,low_poverty
15000US360999504001,986,78,102,44.35,low_poverty
15000US360999505001,1127,45,231,43.29,low_poverty
15000US360999505002,659,5,92,47.5,low_poverty
15000US360999508002,243,46,21,57.69,high_poverty
15000US361019603003,905,91,100,26.88,low_poverty
15000US361019604002,856,94,70,57.5,high_poverty
15000US361019604004,1336,65,97,30.41,low_poverty
15000US361019606002,1463,62,102,20.28,low_poverty
15000US361019607002,800,109,8,34.97,low_poverty
15000US361019608004,831,17,10,59.66,high_poverty
15000US361019610003,1513,89,260,42.24,low_poverty
15000US361019611001,1342,43,168,26.01,low_poverty
15000US361019611004,1322,228,179,35.71,low_poverty
15000US361019612001,1746,99,222,44.86,low_poverty
15000US361019613002,711,19,16,22.4,low_poverty
15000US361019613003,901,0,115,29.41,low_poverty
15000US361019614001,1188,14,38,28.22,low_poverty
15000US361019616001,892,27,88,42.51,low_poverty
15000US361019616002,785,15,6,27.07,low_poverty
15000US361019618003,1195,98,201,44,low_poverty
15000US361019619002,663,7,115,39.67,low_poverty
15000US361019619003,849,40,65,24.32,low_poverty
15000US361019621002,1409,245,151,42.54,low_poverty
15000US361019622001,1295,92,111,45.65,low_poverty
15000US361019623001,1784,109,0,20.31,low_poverty
15000US361019624002,1459,138,76,32.19,low_poverty
15000US361019625001,1292,250,117,70.53,high_poverty
15000US361019630003,1014,85,42,27.65,low_poverty
15000US361031101023,992,0,19,11.72,low_poverty
15000US361031102001,1158,17,5,8.41,low_poverty
15000US361031103001,610,34,9,32.58,low_poverty
15000US361031103002,1582,10,0,20.09,low_poverty
15000US361031103003,942,51,0,34.03,low_poverty
15000US361031103004,1191,16,0,29.33,low_poverty
15000US361031105012,691,54,99,36,low_poverty
15000US361031106002,1822,0,0,18.32,low_poverty
15000US361031106003,1988,85,33,23.67,low_poverty
15000US361031108011,1367,33,16,21.48,low_poverty
15000US361031108031,1131,66,128,22.69,low_poverty
15000US361031108034,1104,0,49,20.13,low_poverty
15000US361031109023,1270,24,97,46.79,low_poverty
15000US361031110011,1068,11,93,37.8,low_poverty
15000US361031110022,985,8,17,25.63,low_poverty
15000US361031111002,2138,121,53,67.47,high_poverty
15000US361031112012,1676,98,172,45.26,low_poverty
15000US361031112021,2476,39,114,36.9,low_poverty
15000US361031112022,594,111,46,29.9,low_poverty
15000US361031112023,1264,2,0,43.03,low_poverty
15000US361031114011,1290,24,13,11.27,low_poverty
15000US361031114022,1671,0,35,16.54,low_poverty
15000US361031115053,841,15,23,32.61,low_poverty
15000US361031115061,1790,22,38,21.04,low_poverty
15000US361031117015,1540,22,15,20.27,low_poverty
15000US361031117031,899,30,58,17.57,low_poverty
15000US361031117041,1160,20,0,9.73,low_poverty
15000US361031118032,1163,0,16,17.18,low_poverty
15000US361031118041,2322,39,29,18.75,low_poverty
15000US361031119002,862,14,0,31.96,low_poverty
15000US361031120012,2889,273,50,36.96,low_poverty
15000US361031121031,976,0,26,35.65,low_poverty
15000US361031122062,1833,94,62,21.78,low_poverty
15000US361031122064,488,0,0,21.21,low_poverty
15000US361031122103,2272,7,0,26.65,low_poverty
15000US361031122111,2258,15,0,11.85,low_poverty
15000US361031122132,1225,59,28,14.42,low_poverty
15000US361031122141,993,0,0,17.14,low_poverty
15000US361031223001,1480,21,57,19.18,low_poverty
15000US361031224042,1392,15,17,35.24,low_poverty
15000US361031224062,1938,272,93,62.41,high_poverty
15000US361031225013,1380,38,203,69.23,high_poverty
15000US361031226013,1914,1,57,29.62,low_poverty
15000US361031226033,829,39,9,53.57,high_poverty
15000US361031227051,1615,76,12,23.57,low_poverty
15000US361031228021,2098,36,75,52.91,high_poverty
15000US361031229011,2615,22,147,37.06,low_poverty
15000US361031229012,1182,2,39,18.22,low_poverty
15000US361031229021,1761,17,232,57.19,high_poverty
15000US361031230023,1454,0,35,51.58,high_poverty
15000US361031231023,803,24,0,40,low_poverty
15000US361031232011,1915,49,84,41.98,low_poverty
15000US361031232023,3180,39,24,52.11,high_poverty
15000US361031233021,1642,101,145,67.87,high_poverty
15000US361031234011,1271,16,7,48.34,low_poverty
15000US361031234021,1718,23,177,54.95,high_poverty
15000US361031235002,746,0,118,77.16,high_poverty
15000US361031236001,1273,0,17,23.92,low_poverty
15000US361031236003,1172,0,18,16.96,low_poverty
15000US361031237012,1622,37,196,79.11,high_poverty
15000US361031237014,1404,104,64,53.79,high_poverty
15000US361031237024,1821,36,146,50.84,low_poverty
15000US361031238011,990,0,61,36.42,low_poverty
15000US361031238013,2171,16,73,30.02,low_poverty
15000US361031238022,1916,0,85,41.62,low_poverty
15000US361031239003,775,81,9,22.18,low_poverty
15000US361031239004,1567,6,34,36.11,low_poverty
15000US361031240011,2378,9,143,37.16,low_poverty
15000US361031240013,325,59,0,26.32,low_poverty
15000US361031241011,2320,18,43,30,low_poverty
15000US361031241012,1375,0,65,28.7,low_poverty
15000US361031242001,1155,0,22,22.76,low_poverty
15000US361031242003,538,4,56,36.67,low_poverty
15000US361031242004,1630,18,0,15.5,low_poverty
15000US361031243002,1646,47,36,58.76,high_poverty
15000US361031243003,1358,54,60,48.09,low_poverty
15000US361031243004,1631,47,37,26.39,low_poverty
15000US361031243005,528,32,71,49.63,low_poverty
15000US361031244011,631,0,29,34.04,low_poverty
15000US361031244013,2114,70,60,47.33,low_poverty
15000US361031245001,1165,12,0,21.3,low_poverty
15000US361031245002,998,9,77,22.07,low_poverty
15000US361031245003,1355,12,3,28.4,low_poverty
15000US361031245004,1831,17,94,25.19,low_poverty
15000US361031246011,1019,18,16,44.86,low_poverty
15000US361031246012,898,13,0,11.6,low_poverty
15000US361031246021,617,2,1,23.68,low_poverty
15000US361031246022,1256,47,9,33.95,low_poverty
15000US361031246024,748,51,98,51.03,high_poverty
15000US361031347041,1504,0,66,26.17,low_poverty
15000US361031349022,1144,93,30,5.06,low_poverty
15000US361031349061,1738,14,0,14.83,low_poverty
15000US361031349064,1125,12,74,33.61,low_poverty
15000US361031349071,1912,92,57,21.22,low_poverty
15000US361031350033,1542,8,18,17.2,low_poverty
15000US361031350043,604,7,2,19.84,low_poverty
15000US361031351021,1346,0,15,16.56,low_poverty
15000US361031351033,1953,0,127,13.41,low_poverty
15000US361031352011,2148,30,57,16.4,low_poverty
15000US361031352051,2318,136,0,32.74,low_poverty
15000US361031352053,1227,19,40,20.08,low_poverty
15000US361031352081,1441,18,20,21.03,low_poverty
15000US361031352092,1241,0,0,28.52,low_poverty
15000US361031353011,1904,62,11,23.56,low_poverty
15000US361031354011,1214,0,252,26.22,low_poverty
15000US361031354032,2109,40,9,28.9,low_poverty
15000US361031456041,3567,128,239,63.57,high_poverty
15000US361031456042,1602,71,119,71.26,high_poverty
15000US361031457012,1454,9,26,29.33,low_poverty
15000US361031457032,2719,136,258,26.82,low_poverty
15000US361031458041,1870,10,17,41.22,low_poverty
15000US361031458052,1396,15,0,26.77,low_poverty
15000US361031458071,2114,3,12,23.67,low_poverty
15000US361031458081,2004,79,93,39.7,low_poverty
15000US361031459011,1661,95,58,52.25,high_poverty
15000US361031459023,1668,87,83,54.13,high_poverty
15000US361031460012,2625,248,188,43.5,low_poverty
15000US361031461051,1114,22,102,75.11,high_poverty
15000US361031461062,1481,14,37,53.23,high_poverty
15000US361031462012,2162,99,243,45.45,low_poverty
15000US361031462021,2727,176,169,58.82,high_poverty
15000US361031462022,2759,92,99,59.83,high_poverty
15000US361031462031,2159,388,11,51.41,high_poverty
15000US361031462042,2895,106,138,43.3,low_poverty
15000US361031462043,1090,23,121,44.3,low_poverty
15000US361031462052,1291,0,2,14.98,low_poverty
15000US361031462061,1030,19,109,58.96,high_poverty
15000US361031462062,1713,46,48,40.2,low_poverty
15000US361031463002,1121,74,43,60,high_poverty
15000US361031464031,2122,43,160,52.1,high_poverty
15000US361031464041,1994,135,96,58.14,high_poverty
15000US361031465002,993,0,89,30.17,low_poverty
15000US361031465003,1427,0,44,22.67,low_poverty
15000US361031466051,972,6,14,40.19,low_poverty
15000US361031466064,2427,67,0,7.14,low_poverty
15000US361031466071,1104,64,88,48.91,low_poverty
15000US361031466123,1893,0,0,20.87,low_poverty
15000US361031466131,1268,32,27,39.37,low_poverty
15000US361031466132,2749,1,10,24.78,low_poverty
15000US361031467032,1657,46,13,39.4,low_poverty
15000US361031467062,1530,6,1,28.65,low_poverty
