@RELATION test

@ATTRIBUTE C17002e1  NUMERIC
@ATTRIBUTE C17002e2   NUMERIC
@ATTRIBUTE C17002e3  NUMERIC
@ATTRIBUTE poverty    {low_poverty,high_poverty}

@data
1493,0,0,high_poverty
1250,88,131,low_poverty
2183,25,107,high_poverty
1556,50,213,low_poverty
590,0,0,low_poverty
981,0,73,low_poverty
1212,63,36,low_poverty
652,0,0,low_poverty
1605,105,96,low_poverty
1288,31,149,low_poverty
739,7,13,low_poverty
1585,106,324,high_poverty
2323,156,157,low_poverty
1281,65,47,low_poverty
922,59,6,low_poverty
738,34,50,high_poverty
1250,11,0,low_poverty
1246,25,70,low_poverty
1960,94,18,low_poverty
2288,46,180,high_poverty
1830,228,108,high_poverty
1223,46,91,high_poverty
1336,107,556,high_poverty
1007,93,170,high_poverty
1310,19,66,high_poverty
1155,28,11,low_poverty
937,0,22,low_poverty
517,12,8,low_poverty
1102,18,0,low_poverty
952,19,0,low_poverty
1457,47,48,low_poverty
1565,9,0,low_poverty
982,21,8,low_poverty
557,18,0,low_poverty
914,18,31,low_poverty
1243,12,103,low_poverty
1127,13,7,low_poverty
783,0,22,low_poverty
809,9,0,low_poverty
2498,75,63,low_poverty
1317,28,22,high_poverty
1447,26,6,low_poverty
1355,48,0,low_poverty
815,0,0,low_poverty
1213,0,58,low_poverty
706,66,0,low_poverty
2306,39,95,low_poverty
1975,0,0,low_poverty
730,0,9,low_poverty
1106,16,45,low_poverty
728,13,55,low_poverty
1472,43,516,high_poverty
1063,17,41,low_poverty
2128,18,2,low_poverty
1279,84,0,low_poverty
1623,8,26,low_poverty
1637,63,0,low_poverty
1585,18,38,low_poverty
2037,21,8,low_poverty
1843,2,0,low_poverty
438,24,59,low_poverty
1452,23,82,low_poverty
862,9,0,low_poverty
850,0,54,low_poverty
1445,3,1,low_poverty
1245,0,82,low_poverty
1859,39,44,high_poverty
1364,70,225,high_poverty
836,50,10,low_poverty
1344,59,0,low_poverty
1383,101,0,low_poverty
2214,23,25,low_poverty
1879,0,0,low_poverty
1050,9,36,low_poverty
1773,101,606,high_poverty
2165,24,302,high_poverty
2046,58,545,low_poverty
1433,10,16,low_poverty
756,68,4,low_poverty
1933,33,10,low_poverty
891,13,27,high_poverty
954,12,11,low_poverty
1055,171,67,high_poverty
1002,64,140,high_poverty
1254,46,137,high_poverty
1223,16,15,low_poverty
1064,37,21,low_poverty
1186,0,9,low_poverty
1993,147,64,low_poverty
1664,0,0,low_poverty
1332,6,65,low_poverty
1687,67,4,low_poverty
1093,8,41,low_poverty
3049,44,4,low_poverty
1621,0,9,high_poverty
598,34,0,low_poverty
1453,32,0,low_poverty
1354,13,0,low_poverty
1712,53,0,low_poverty
4534,66,76,low_poverty
1570,2,12,low_poverty
1222,0,0,low_poverty
2055,5,12,low_poverty
960,27,12,low_poverty
977,61,64,low_poverty
1376,20,21,low_poverty
830,0,20,low_poverty
1041,12,37,low_poverty
876,21,147,low_poverty
1007,35,33,low_poverty
1075,7,159,low_poverty
1303,34,63,low_poverty
526,0,110,low_poverty
323,9,0,low_poverty
830,43,76,low_poverty
365,10,9,low_poverty
1172,10,128,low_poverty
1044,83,115,low_poverty
1338,3,146,high_poverty
1597,234,89,low_poverty
760,19,0,low_poverty
1469,32,100,low_poverty
853,14,52,low_poverty
1268,220,116,low_poverty
1254,32,239,low_poverty
1244,200,258,high_poverty
915,81,85,high_poverty
1145,115,291,low_poverty
1921,142,206,low_poverty
972,17,223,low_poverty
1938,200,419,high_poverty
1421,38,8,low_poverty
1016,0,56,low_poverty
933,7,46,low_poverty
1373,49,31,low_poverty
1262,14,66,low_poverty
1508,0,10,low_poverty
1820,98,156,low_poverty
1695,180,69,low_poverty
2139,315,292,high_poverty
1250,117,475,high_poverty
1476,50,44,low_poverty
1301,69,0,low_poverty
928,60,43,low_poverty
680,20,23,low_poverty
660,19,0,low_poverty
510,23,0,low_poverty
1114,36,102,low_poverty
1176,45,62,low_poverty
609,242,152,high_poverty
708,197,157,high_poverty
971,91,221,high_poverty
589,27,8,low_poverty
407,16,76,high_poverty
1251,226,284,high_poverty
593,22,224,high_poverty
840,0,0,low_poverty
2320,85,277,low_poverty
1556,244,181,low_poverty
1418,179,387,low_poverty
739,97,10,high_poverty
796,25,153,high_poverty
689,17,71,low_poverty
1576,61,99,low_poverty
847,73,0,low_poverty
2528,196,235,low_poverty
970,134,287,high_poverty
1268,75,53,low_poverty
821,20,54,low_poverty
1025,18,36,low_poverty
1144,143,121,low_poverty
427,10,38,low_poverty
1031,23,44,low_poverty
899,161,83,high_poverty
1007,0,72,low_poverty
841,55,11,low_poverty
993,65,24,low_poverty
1064,77,339,low_poverty
389,19,0,low_poverty
1468,204,245,high_poverty
673,7,0,low_poverty
987,114,30,low_poverty
984,29,117,low_poverty
1861,111,130,low_poverty
843,206,100,high_poverty
556,287,139,high_poverty
780,14,121,low_poverty
903,0,26,low_poverty
1121,326,85,high_poverty
887,252,51,high_poverty
903,214,306,high_poverty
1452,552,270,high_poverty
958,58,43,low_poverty
1064,0,65,low_poverty
1578,69,83,low_poverty
598,16,68,low_poverty
899,38,5,low_poverty
957,71,132,low_poverty
910,0,32,low_poverty
1048,0,0,low_poverty
1930,783,101,low_poverty
1016,73,37,low_poverty
1028,32,63,low_poverty
964,256,201,low_poverty
813,86,184,low_poverty
1441,179,203,low_poverty
889,105,192,high_poverty
691,185,88,high_poverty
1461,164,253,high_poverty
809,97,49,high_poverty
1427,149,29,high_poverty
613,25,79,low_poverty
1083,703,212,high_poverty
1509,20,111,low_poverty
755,0,0,low_poverty
1244,60,14,low_poverty
1016,50,87,low_poverty
1161,151,111,low_poverty
844,57,66,high_poverty
1715,55,159,low_poverty
1434,78,196,low_poverty
2971,1821,493,high_poverty
609,7,32,low_poverty
1309,0,62,high_poverty
1173,0,121,low_poverty
1094,67,142,high_poverty
1530,16,94,low_poverty
701,17,37,high_poverty
1010,12,6,low_poverty
1007,29,47,low_poverty
1196,9,0,low_poverty
1250,0,130,low_poverty
1191,32,179,low_poverty
1490,73,16,low_poverty
622,67,55,high_poverty
999,199,69,high_poverty
2235,54,77,low_poverty
530,44,39,low_poverty
1427,61,36,low_poverty
1347,85,137,low_poverty
730,22,209,low_poverty
1154,45,35,low_poverty
835,30,118,high_poverty
707,14,67,low_poverty
763,34,269,high_poverty
850,9,80,low_poverty
449,25,0,low_poverty
886,237,228,high_poverty
699,41,237,low_poverty
1240,10,32,low_poverty
993,0,98,low_poverty
1023,32,18,low_poverty
1130,18,88,low_poverty
1048,27,18,low_poverty
1853,93,229,low_poverty
2537,323,174,low_poverty
1638,294,199,low_poverty
951,44,51,low_poverty
1113,12,0,low_poverty
1426,60,16,low_poverty
977,21,33,high_poverty
680,32,59,low_poverty
851,27,0,low_poverty
723,55,74,high_poverty
1170,91,43,low_poverty
1750,53,75,low_poverty
2138,39,198,low_poverty
716,10,30,low_poverty
929,42,135,high_poverty
761,94,188,high_poverty
833,241,321,high_poverty
878,26,445,high_poverty
782,29,87,high_poverty
980,63,47,high_poverty
1100,0,104,low_poverty
2954,209,355,low_poverty
808,50,133,high_poverty
914,130,82,high_poverty
1421,21,0,low_poverty
1034,0,0,low_poverty
985,241,193,high_poverty
562,481,65,high_poverty
1296,97,39,low_poverty
753,226,238,high_poverty
1164,111,13,low_poverty
0,0,0,low_poverty
89,57,12,low_poverty
1411,15,19,low_poverty
1617,63,38,low_poverty
1828,42,20,low_poverty
1826,81,83,low_poverty
1526,269,220,high_poverty
1392,87,50,low_poverty
1666,214,39,low_poverty
2255,3,2,low_poverty
1617,16,21,high_poverty
1574,9,9,low_poverty
788,0,65,low_poverty
1026,45,7,low_poverty
1919,45,31,low_poverty
973,7,10,low_poverty
594,59,0,low_poverty
903,295,0,high_poverty
966,9,115,high_poverty
1501,9,60,low_poverty
961,2,0,low_poverty
2080,74,27,low_poverty
1684,0,0,low_poverty
1468,0,0,low_poverty
513,31,7,low_poverty
651,0,18,low_poverty
1161,19,82,low_poverty
1901,184,225,low_poverty
3096,0,157,low_poverty
1658,31,0,low_poverty
1675,7,0,low_poverty
3202,38,168,low_poverty
1849,0,12,low_poverty
1933,0,0,low_poverty
5493,47,0,low_poverty
1826,379,283,high_poverty
1613,16,36,low_poverty
873,0,0,low_poverty
3478,34,233,low_poverty
2166,8,195,low_poverty
1617,0,0,low_poverty
1584,5,78,low_poverty
1318,11,0,low_poverty
1450,22,0,low_poverty
1447,37,122,low_poverty
529,151,83,low_poverty
1039,84,70,low_poverty
1406,228,228,high_poverty
523,6,7,high_poverty
1645,10,0,low_poverty
1354,64,0,low_poverty
1201,12,24,low_poverty
706,0,0,low_poverty
825,87,40,low_poverty
1664,6,221,high_poverty
596,46,245,high_poverty
2145,503,424,high_poverty
748,84,118,low_poverty
974,192,118,low_poverty
1526,209,111,high_poverty
1909,198,161,high_poverty
609,173,28,high_poverty
621,42,98,high_poverty
807,437,58,high_poverty
1615,35,33,low_poverty
1252,77,19,low_poverty
607,175,200,high_poverty
406,61,122,high_poverty
478,82,75,high_poverty
395,128,80,high_poverty
1178,93,55,low_poverty
395,0,117,high_poverty
1174,60,66,high_poverty
940,0,0,low_poverty
1908,252,44,low_poverty
1646,85,51,low_poverty
731,158,30,low_poverty
1553,16,117,low_poverty
968,57,32,low_poverty
1594,120,405,high_poverty
918,20,186,low_poverty
1308,129,25,low_poverty
1150,25,98,low_poverty
999,7,20,low_poverty
1303,103,11,low_poverty
1221,34,81,low_poverty
1304,77,260,high_poverty
718,0,89,high_poverty
1423,140,37,low_poverty
1303,123,13,high_poverty
1087,17,0,low_poverty
1243,0,4,low_poverty
791,24,16,low_poverty
1026,68,0,low_poverty
486,44,79,high_poverty
682,100,265,high_poverty
698,188,163,high_poverty
876,238,218,high_poverty
656,212,96,high_poverty
1056,151,153,high_poverty
641,19,174,high_poverty
638,182,132,high_poverty
422,111,191,high_poverty
1175,484,374,high_poverty
399,37,45,low_poverty
897,133,39,high_poverty
635,74,40,high_poverty
1290,268,154,low_poverty
867,122,121,high_poverty
1445,305,40,low_poverty
856,119,136,low_poverty
1036,8,118,low_poverty
1082,70,235,low_poverty
1588,23,34,low_poverty
699,28,12,low_poverty
722,133,180,high_poverty
820,0,173,low_poverty
464,12,22,low_poverty
1501,8,63,low_poverty
456,41,60,high_poverty
1395,56,168,low_poverty
1068,31,17,low_poverty
1161,8,0,low_poverty
767,0,78,low_poverty
1107,127,179,low_poverty
1282,361,18,low_poverty
989,0,65,low_poverty
362,65,0,low_poverty
1641,2,37,low_poverty
1333,43,53,low_poverty
646,9,217,low_poverty
1083,67,0,low_poverty
1545,27,45,low_poverty
891,87,70,low_poverty
910,12,70,low_poverty
1930,122,355,low_poverty
619,0,89,high_poverty
1895,43,77,low_poverty
885,0,171,low_poverty
2145,39,151,low_poverty
1433,0,115,low_poverty
1492,15,0,low_poverty
1114,167,108,low_poverty
1514,18,234,low_poverty
2231,39,58,low_poverty
3440,390,435,high_poverty
1780,36,68,low_poverty
2330,25,158,low_poverty
683,0,112,high_poverty
2056,15,30,low_poverty
915,9,62,high_poverty
995,57,67,low_poverty
887,19,148,high_poverty
1501,13,128,high_poverty
2555,64,201,low_poverty
652,0,85,high_poverty
2121,294,206,high_poverty
1508,71,168,low_poverty
2270,241,225,high_poverty
1324,0,37,low_poverty
1605,271,121,low_poverty
2218,73,144,low_poverty
989,218,136,high_poverty
726,20,163,low_poverty
2244,92,76,low_poverty
1869,103,68,low_poverty
1244,35,55,low_poverty
1720,240,391,low_poverty
543,116,296,high_poverty
543,103,91,low_poverty
717,46,80,low_poverty
1104,45,10,low_poverty
1783,127,44,low_poverty
913,20,52,low_poverty
1033,38,0,low_poverty
1581,196,103,low_poverty
1438,52,46,low_poverty
1405,74,44,low_poverty
1391,135,227,high_poverty
1591,69,426,low_poverty
927,30,92,high_poverty
914,63,96,high_poverty
717,43,54,low_poverty
797,35,99,low_poverty
1371,65,58,low_poverty
1057,0,114,high_poverty
1255,60,174,low_poverty
1748,13,99,low_poverty
782,117,67,high_poverty
1692,36,413,low_poverty
1151,49,127,low_poverty
1106,54,96,low_poverty
1397,102,291,high_poverty
1191,233,26,low_poverty
859,10,68,low_poverty
938,58,76,low_poverty
1964,49,128,low_poverty
883,12,36,low_poverty
274,18,33,low_poverty
1349,11,16,low_poverty
628,0,16,low_poverty
995,46,99,low_poverty
1270,105,172,low_poverty
1438,39,40,low_poverty
1055,254,200,high_poverty
746,10,87,high_poverty
562,62,48,high_poverty
664,208,143,high_poverty
2049,79,146,low_poverty
782,82,151,high_poverty
1214,14,50,low_poverty
825,18,26,low_poverty
2234,49,286,low_poverty
1167,10,146,low_poverty
1573,92,121,low_poverty
1242,100,94,low_poverty
1552,44,142,low_poverty
661,32,81,low_poverty
1249,370,376,high_poverty
1058,5,44,low_poverty
795,251,11,high_poverty
495,8,22,low_poverty
1219,171,218,low_poverty
748,35,70,low_poverty
1373,0,76,low_poverty
838,20,75,low_poverty
1169,0,57,low_poverty
692,19,80,low_poverty
563,124,121,high_poverty
605,166,95,high_poverty
1073,81,59,low_poverty
1187,69,154,low_poverty
701,14,23,low_poverty
924,163,131,high_poverty
582,89,71,high_poverty
943,15,52,low_poverty
624,47,81,high_poverty
912,166,261,high_poverty
1026,101,67,low_poverty
1100,205,258,high_poverty
1689,415,355,high_poverty
752,121,147,high_poverty
383,4,184,low_poverty
492,58,46,high_poverty
954,367,124,high_poverty
461,139,41,high_poverty
760,99,108,high_poverty
672,85,212,low_poverty
801,245,116,high_poverty
1662,166,422,high_poverty
1309,131,125,high_poverty
621,128,63,high_poverty
1098,175,301,high_poverty
761,132,92,high_poverty
686,59,220,high_poverty
1071,176,249,high_poverty
2333,912,472,high_poverty
831,63,59,low_poverty
887,213,299,high_poverty
584,194,111,high_poverty
590,37,47,low_poverty
541,184,95,low_poverty
752,73,264,high_poverty
348,134,69,high_poverty
655,29,129,high_poverty
825,32,91,high_poverty
447,29,19,low_poverty
633,93,129,high_poverty
1310,279,317,low_poverty
903,18,135,low_poverty
1420,116,269,high_poverty
1031,169,29,high_poverty
597,53,102,high_poverty
1348,254,314,low_poverty
1581,238,259,high_poverty
1295,190,145,high_poverty
431,116,217,high_poverty
2974,989,521,high_poverty
317,0,113,high_poverty
1019,267,79,high_poverty
1914,1195,283,high_poverty
0,0,0,low_poverty
416,91,70,high_poverty
373,102,15,high_poverty
505,58,108,high_poverty
832,178,347,high_poverty
452,183,48,high_poverty
689,256,172,high_poverty
548,232,176,high_poverty
516,182,124,high_poverty
699,79,82,low_poverty
562,156,96,low_poverty
414,163,51,low_poverty
669,357,104,high_poverty
423,108,119,high_poverty
190,123,8,high_poverty
738,404,99,high_poverty
1563,958,277,high_poverty
325,112,68,high_poverty
164,16,50,high_poverty
722,207,101,high_poverty
675,203,45,high_poverty
910,202,355,high_poverty
1093,259,215,high_poverty
835,375,89,high_poverty
559,121,220,high_poverty
1195,0,84,low_poverty
895,221,132,high_poverty
915,101,112,high_poverty
336,96,59,high_poverty
662,66,126,high_poverty
348,59,163,high_poverty
241,81,42,high_poverty
1094,312,114,high_poverty
856,95,215,high_poverty
383,93,94,high_poverty
418,125,33,high_poverty
829,72,49,high_poverty
379,40,122,high_poverty
250,66,16,high_poverty
1092,226,234,high_poverty
1074,485,144,high_poverty
807,122,150,high_poverty
519,33,61,high_poverty
625,51,99,low_poverty
368,0,32,high_poverty
868,222,147,high_poverty
510,38,33,low_poverty
492,264,17,high_poverty
410,184,44,high_poverty
1046,12,98,high_poverty
385,120,108,high_poverty
1115,233,188,high_poverty
732,265,116,high_poverty
986,166,95,high_poverty
774,98,189,high_poverty
507,160,193,high_poverty
1119,134,28,low_poverty
1983,113,328,high_poverty
433,228,122,high_poverty
320,0,114,high_poverty
703,84,262,high_poverty
792,289,192,high_poverty
950,184,210,high_poverty
989,156,387,high_poverty
597,136,86,high_poverty
491,103,21,high_poverty
724,94,122,high_poverty
339,18,75,high_poverty
1004,157,366,high_poverty
673,204,189,high_poverty
855,58,107,high_poverty
896,133,329,low_poverty
422,0,0,high_poverty
538,99,0,low_poverty
768,72,9,low_poverty
736,105,20,low_poverty
1411,349,161,high_poverty
1203,281,278,high_poverty
864,79,135,high_poverty
1134,15,124,low_poverty
266,58,22,high_poverty
714,245,19,low_poverty
1213,187,84,low_poverty
1490,91,130,high_poverty
628,0,0,low_poverty
1404,4,86,low_poverty
1260,0,38,low_poverty
848,200,240,high_poverty
1012,14,52,high_poverty
581,62,181,low_poverty
856,88,71,low_poverty
1026,70,93,high_poverty
821,36,124,low_poverty
606,11,13,high_poverty
715,138,98,high_poverty
960,121,229,high_poverty
1377,125,196,high_poverty
805,48,260,high_poverty
1045,0,29,low_poverty
1928,62,28,low_poverty
867,0,19,low_poverty
875,10,0,low_poverty
916,20,0,low_poverty
585,0,0,low_poverty
1185,13,302,high_poverty
1728,11,264,low_poverty
1604,96,99,low_poverty
1965,221,139,low_poverty
2074,194,193,high_poverty
1066,0,0,low_poverty
754,20,0,low_poverty
786,0,52,low_poverty
1481,1,239,low_poverty
1470,41,91,low_poverty
1356,34,0,low_poverty
651,0,38,low_poverty
2334,35,32,low_poverty
1500,21,39,low_poverty
995,6,0,low_poverty
1343,6,232,low_poverty
691,0,9,low_poverty
2442,23,361,low_poverty
808,16,11,low_poverty
1136,73,101,low_poverty
1310,111,87,low_poverty
1373,91,267,low_poverty
1656,38,38,low_poverty
674,17,17,low_poverty
1641,94,0,low_poverty
513,0,39,low_poverty
733,14,18,low_poverty
1398,76,50,low_poverty
345,7,28,high_poverty
1406,180,155,low_poverty
967,27,0,low_poverty
551,26,0,low_poverty
1926,347,136,low_poverty
541,24,74,low_poverty
445,8,7,high_poverty
577,43,19,low_poverty
564,0,22,low_poverty
1549,246,260,low_poverty
577,0,0,low_poverty
686,64,129,low_poverty
1658,39,39,low_poverty
823,71,31,low_poverty
753,107,330,high_poverty
292,11,48,high_poverty
1357,434,256,high_poverty
907,38,399,high_poverty
469,171,219,high_poverty
501,0,20,low_poverty
235,91,35,high_poverty
418,31,131,high_poverty
1288,256,221,high_poverty
806,151,246,high_poverty
334,105,30,high_poverty
470,187,66,high_poverty
1319,55,208,low_poverty
702,48,180,low_poverty
789,39,48,low_poverty
1514,75,209,low_poverty
1245,229,160,low_poverty
1088,284,19,low_poverty
1894,67,340,low_poverty
1008,109,193,high_poverty
1380,112,155,high_poverty
1055,74,4,low_poverty
1957,101,33,low_poverty
1507,19,37,low_poverty
2358,49,129,low_poverty
922,73,155,low_poverty
468,93,106,high_poverty
2037,217,253,low_poverty
762,149,64,low_poverty
1339,96,171,low_poverty
568,16,0,low_poverty
561,59,5,low_poverty
1012,0,200,low_poverty
908,66,2,low_poverty
1712,73,9,low_poverty
1299,37,6,low_poverty
806,108,94,low_poverty
966,33,16,low_poverty
971,39,23,low_poverty
983,53,42,low_poverty
655,7,58,high_poverty
1625,66,184,low_poverty
1239,226,100,low_poverty
1011,34,106,high_poverty
1005,41,184,high_poverty
1057,157,58,low_poverty
1148,135,353,high_poverty
807,0,30,low_poverty
1359,66,0,low_poverty
571,0,0,low_poverty
908,0,35,low_poverty
1138,0,143,low_poverty
937,8,36,low_poverty
406,67,0,high_poverty
952,0,64,low_poverty
936,119,14,low_poverty
762,11,183,low_poverty
516,81,10,high_poverty
972,43,27,high_poverty
987,35,28,low_poverty
3171,232,420,high_poverty
1328,9,157,low_poverty
1213,19,156,low_poverty
909,15,0,low_poverty
1005,117,170,low_poverty
1497,20,107,low_poverty
712,12,5,low_poverty
