GEOID,C17002e1,C17002e2,C17002e3,poverty
15000US390610048002,1418,17,30,low_poverty
15000US390610049001,1328,66,32,low_poverty
15000US390610049002,1001,112,30,low_poverty
15000US390610049003,948,0,26,low_poverty
15000US390610050004,1247,45,84,low_poverty
15000US390610051002,1229,88,10,low_poverty
15000US390610052001,1031,124,46,low_poverty
15000US390610055001,726,154,84,high_poverty
15000US390610056005,540,101,58,low_poverty
15000US390610057012,510,7,15,low_poverty
15000US390610057021,1421,416,28,low_poverty
15000US390610057022,1205,32,87,low_poverty
15000US390610058001,1304,29,14,low_poverty
15000US390610060002,1237,35,61,low_poverty
15000US390610060004,1338,158,62,high_poverty
15000US390610061001,1238,88,89,low_poverty
15000US390610063002,1443,175,51,high_poverty
15000US390610063004,499,17,23,high_poverty
15000US390610065001,914,188,153,low_poverty
15000US390610066001,1424,274,410,high_poverty
15000US390610069003,850,92,334,high_poverty
15000US390610070002,1277,236,154,low_poverty
15000US390610070003,625,143,109,low_poverty
15000US390610071003,1419,97,89,low_poverty
15000US390610073001,879,61,100,high_poverty
15000US390610073002,1097,250,173,high_poverty
15000US390610074003,427,102,38,low_poverty
15000US390610075001,1250,255,177,low_poverty
15000US390610075002,542,56,16,low_poverty
15000US390610077001,1854,804,613,high_poverty
15000US390610078001,1113,87,126,high_poverty
15000US390610078002,624,99,57,high_poverty
15000US390610080002,1137,144,145,high_poverty
15000US390610082012,2163,187,252,low_poverty
15000US390610082021,1249,261,151,high_poverty
15000US390610082023,1083,119,185,high_poverty
15000US390610083003,1420,76,33,low_poverty
15000US390610085012,2644,1043,1003,high_poverty
15000US390610086012,811,309,116,high_poverty
15000US390610088001,2094,942,413,high_poverty
15000US390610093001,970,186,113,low_poverty
15000US390610093003,575,208,86,high_poverty
15000US390610096001,1515,192,283,high_poverty
15000US390610097001,1571,435,183,high_poverty
15000US390610099011,1375,132,44,high_poverty
15000US390610100025,1951,515,222,high_poverty
15000US390610100031,2616,289,318,low_poverty
15000US390610100032,1178,166,360,high_poverty
15000US390610100042,3402,387,818,high_poverty
15000US390610101003,1228,178,179,high_poverty
15000US390610102011,1101,416,37,high_poverty
15000US390610102013,1466,315,169,low_poverty
15000US390610102015,778,64,35,high_poverty
15000US390610102022,1092,111,24,low_poverty
15000US390610102023,763,85,76,low_poverty
15000US390610103002,911,188,260,high_poverty
15000US390610104002,664,20,27,high_poverty
15000US390610105001,664,151,56,low_poverty
15000US390610107002,1057,104,20,low_poverty
15000US390610108001,789,21,48,high_poverty
15000US390610109001,1155,126,146,high_poverty
15000US390610110001,1821,352,441,high_poverty
15000US390610204011,451,4,12,low_poverty
15000US390610204012,1557,136,16,low_poverty
15000US390610204033,1340,0,0,low_poverty
15000US390610204034,1761,133,0,low_poverty
15000US390610205011,1833,96,30,low_poverty
15000US390610205021,1974,25,0,low_poverty
15000US390610205022,2217,0,71,low_poverty
15000US390610205042,1465,28,8,low_poverty
15000US390610205052,1685,97,48,low_poverty
15000US390610206011,1950,149,140,low_poverty
15000US390610206012,1251,0,0,low_poverty
15000US390610206021,1525,46,15,low_poverty
15000US390610206022,1500,39,49,low_poverty
15000US390610207016,777,0,14,low_poverty
15000US390610207071,871,0,69,low_poverty
15000US390610207411,1454,58,136,low_poverty
15000US390610207424,849,65,84,high_poverty
15000US390610207612,581,14,13,low_poverty
15000US390610207622,974,40,301,low_poverty
15000US390610208021,1855,45,42,low_poverty
15000US390610208022,1804,113,65,low_poverty
15000US390610208023,2057,10,35,low_poverty
15000US390610208121,1125,35,42,low_poverty
15000US390610209011,1286,67,41,low_poverty
15000US390610209013,1128,31,58,low_poverty
15000US390610209023,678,104,0,high_poverty
15000US390610210012,1847,94,26,low_poverty
15000US390610210023,1454,9,176,low_poverty
15000US390610211024,1366,0,0,low_poverty
15000US390610212021,1703,102,34,low_poverty
15000US390610212025,764,0,3,low_poverty
15000US390610213031,1155,0,26,low_poverty
15000US390610213041,1084,10,0,low_poverty
15000US390610214013,1332,38,238,high_poverty
15000US390610214213,1220,0,0,low_poverty
15000US390610215013,665,0,11,low_poverty
15000US390610215043,1201,92,0,low_poverty
15000US390610215053,969,49,66,low_poverty
15000US390610215062,1608,74,44,low_poverty
15000US390610215083,1451,17,59,high_poverty
15000US390610215091,1686,185,168,low_poverty
15000US390610215724,918,22,0,low_poverty
15000US390610216032,596,67,7,low_poverty
15000US390610217011,1160,14,98,low_poverty
15000US390610217021,1531,104,452,high_poverty
15000US390610218012,355,62,25,low_poverty
15000US390610218013,393,100,38,low_poverty
15000US390610218015,1860,61,410,low_poverty
15000US390610220003,841,55,2,low_poverty
15000US390610220004,929,0,0,low_poverty
15000US390610221021,618,0,22,low_poverty
15000US390610221026,929,2,180,low_poverty
15000US390610221027,864,0,0,low_poverty
15000US390610223011,669,51,13,low_poverty
15000US390610223013,1387,22,33,low_poverty
15000US390610224001,1018,29,28,low_poverty
15000US390610224003,517,0,2,low_poverty
15000US390610225001,874,9,390,high_poverty
15000US390610225002,2122,60,63,low_poverty
15000US390610226012,2242,14,0,low_poverty
15000US390610226013,1134,20,2,low_poverty
15000US390610226014,522,0,0,low_poverty
15000US390610226015,775,6,25,low_poverty
15000US390610226023,1203,37,32,low_poverty
15000US390610227002,1214,182,258,high_poverty
15000US390610227004,376,94,20,high_poverty
15000US390610230011,1084,134,250,low_poverty
15000US390610230013,954,42,11,low_poverty
15000US390610230021,844,14,0,low_poverty
15000US390610230024,1218,42,0,low_poverty
15000US390610232013,1332,129,215,high_poverty
15000US390610232103,2154,29,53,low_poverty
15000US390610232221,1615,23,83,low_poverty
15000US390610233002,841,0,7,low_poverty
15000US390610234003,539,22,117,high_poverty
15000US390610235011,1418,34,0,low_poverty
15000US390610235221,715,2,37,low_poverty
15000US390610235222,1141,0,90,low_poverty
15000US390610235223,1165,34,39,low_poverty
15000US390610236004,966,18,69,low_poverty
15000US390610237013,522,59,7,low_poverty
15000US390610237021,1349,91,19,low_poverty
15000US390610238001,685,0,110,high_poverty
15000US390610238003,694,13,0,low_poverty
15000US390610239011,1026,0,0,low_poverty
15000US390610239012,1711,7,27,low_poverty
15000US390610240021,1566,78,37,low_poverty
15000US390610240022,910,0,74,low_poverty
15000US390610241001,1298,0,44,low_poverty
15000US390610241003,386,0,0,low_poverty
15000US390610241006,1430,38,19,low_poverty
15000US390610243012,793,41,44,high_poverty
15000US390610243032,1800,14,0,low_poverty
15000US390610243035,1259,0,0,low_poverty
15000US390610243212,1569,17,17,low_poverty
15000US390610243223,1420,144,70,low_poverty
15000US390610243224,1958,16,0,low_poverty
15000US390610248001,812,40,8,low_poverty
15000US390610249021,1463,16,0,low_poverty
15000US390610249024,632,0,0,low_poverty
15000US390610249025,2066,0,0,low_poverty
15000US390610250011,1814,41,66,low_poverty
15000US390610250013,2094,18,74,low_poverty
15000US390610250015,744,119,31,low_poverty
15000US390610250025,655,13,0,low_poverty
15000US390610250026,862,35,63,low_poverty
15000US390610251012,3785,0,0,low_poverty
15000US390610251023,566,0,0,low_poverty
15000US390610251031,1034,0,0,low_poverty
15000US390610251032,1685,305,2,low_poverty
15000US390610251033,1787,0,57,low_poverty
15000US390610251034,2091,185,76,low_poverty
15000US390610251042,770,13,1,low_poverty
15000US390610254021,523,23,32,low_poverty
15000US390610255004,1410,277,349,high_poverty
15000US390610257001,1145,93,274,high_poverty
15000US390610257003,270,97,10,high_poverty
15000US390610258001,529,17,0,low_poverty
15000US390610258004,757,16,47,high_poverty
15000US390610260011,1900,29,21,low_poverty
15000US390610260021,583,12,63,low_poverty
15000US390610260024,1209,39,78,high_poverty
15000US390610261011,1102,14,13,low_poverty
15000US390610261022,654,40,146,low_poverty
15000US390610261023,959,60,42,high_poverty
15000US390610264001,1072,338,203,high_poverty
15000US390610266001,473,23,44,low_poverty
15000US390610266003,506,83,61,low_poverty
15000US390610267001,529,110,148,high_poverty
15000US390610267002,706,268,106,high_poverty
15000US390610268001,1555,39,51,low_poverty
15000US390610269001,627,314,33,high_poverty
15000US390610271002,1100,36,319,high_poverty
15000US390610271003,692,223,183,high_poverty
15000US390610271004,649,101,116,high_poverty
15000US390610272001,857,142,264,high_poverty
15000US390630003001,1108,120,72,low_poverty
15000US390630005003,1188,16,27,low_poverty
15000US390630005004,1616,172,424,low_poverty
15000US390630006005,1681,82,37,low_poverty
15000US390630007004,1690,28,18,low_poverty
15000US390630008003,393,12,27,high_poverty
15000US390630009002,921,408,82,high_poverty
15000US390630009004,1348,339,510,high_poverty
15000US390630010001,2243,145,228,low_poverty
15000US390630010003,961,40,46,low_poverty
15000US390630011002,1539,107,47,low_poverty
15000US390630012003,1909,43,74,low_poverty
15000US390630013001,848,36,17,low_poverty
15000US390650001001,1074,19,36,low_poverty
15000US390650001003,1115,150,77,high_poverty
15000US390650002001,948,51,16,low_poverty
15000US390650002005,852,40,91,low_poverty
15000US390650003001,1364,35,78,low_poverty
15000US390650003003,1188,0,13,low_poverty
15000US390650004004,581,110,0,low_poverty
15000US390650005002,1229,144,81,low_poverty
15000US390650006004,745,10,206,low_poverty
15000US390679756001,1115,80,168,low_poverty
15000US390679756003,818,44,75,high_poverty
15000US390679757002,687,23,73,low_poverty
15000US390679757003,748,36,63,low_poverty
15000US390679758002,879,28,47,low_poverty
15000US390679759002,641,2,18,low_poverty
15000US390679760004,1095,41,17,low_poverty
15000US390690001002,1212,26,95,low_poverty
15000US390690001003,1132,9,131,low_poverty
15000US390690002001,1189,0,0,low_poverty
15000US390690002002,1243,5,46,low_poverty
15000US390690003003,980,168,148,low_poverty
15000US390690004001,1267,123,131,high_poverty
15000US390690006003,839,7,67,low_poverty
15000US390690007002,911,0,9,low_poverty
15000US390690007004,761,58,59,low_poverty
15000US390719545001,763,85,225,high_poverty
15000US390719546001,1227,34,140,low_poverty
15000US390719546003,1189,162,40,low_poverty
15000US390719546004,1506,54,129,low_poverty
15000US390719548002,1703,221,463,low_poverty
15000US390719549003,520,9,129,high_poverty
15000US390719550003,1814,214,153,high_poverty
15000US390719552001,1016,48,66,low_poverty
15000US390739649002,1543,63,195,low_poverty
15000US390739650001,1222,37,75,low_poverty
15000US390739651001,1680,205,248,low_poverty
15000US390739651003,1590,29,20,low_poverty
15000US390739652002,962,83,178,high_poverty
15000US390739653004,996,68,102,low_poverty
15000US390739654002,785,131,118,low_poverty
15000US390739654004,1037,30,14,low_poverty
15000US390739655001,2137,292,87,low_poverty
15000US390759763022,2687,84,229,high_poverty
15000US390759764001,2359,169,311,low_poverty
15000US390759764004,1789,125,137,low_poverty
15000US390759766002,1041,91,94,low_poverty
15000US390759768011,2864,52,132,low_poverty
15000US390779155004,1530,113,31,low_poverty
15000US390779158001,2009,183,24,low_poverty
15000US390779158004,868,25,145,high_poverty
15000US390779159002,1215,27,19,low_poverty
15000US390779160001,958,99,6,low_poverty
15000US390779160003,672,66,50,low_poverty
15000US390779160004,1415,27,82,low_poverty
15000US390779161003,1648,121,78,low_poverty
15000US390779162002,1214,155,82,high_poverty
15000US390779162004,953,80,42,low_poverty
15000US390779163002,667,29,15,low_poverty
15000US390779163004,692,80,167,low_poverty
15000US390779164001,2076,188,216,low_poverty
15000US390779164002,684,30,11,low_poverty
15000US390779165001,1258,22,49,low_poverty
15000US390779166001,976,52,53,low_poverty
15000US390779166002,1060,226,92,low_poverty
15000US390799572002,1004,42,12,low_poverty
15000US390799573002,1089,85,115,low_poverty
15000US390799573003,1199,129,217,high_poverty
15000US390799574002,1570,187,14,high_poverty
15000US390799575004,1016,38,85,low_poverty
15000US390799576003,887,145,50,high_poverty
15000US390799577001,1153,82,286,high_poverty
15000US390799577002,676,0,225,low_poverty
15000US390799577003,1594,101,149,low_poverty
15000US390799578002,1422,77,277,low_poverty
15000US390799578004,853,176,57,low_poverty
15000US390810004001,1774,488,316,high_poverty
15000US390810006001,941,59,88,low_poverty
15000US390810008001,442,145,107,high_poverty
15000US390810012002,1357,58,31,low_poverty
15000US390810111001,849,25,122,high_poverty
15000US390810111003,1584,51,66,low_poverty
15000US390810114011,1025,25,27,low_poverty
15000US390810114012,1057,82,158,low_poverty
15000US390810114013,1408,53,129,low_poverty
15000US390810114022,931,27,24,low_poverty
15000US390810114023,952,6,24,low_poverty
15000US390810114024,801,25,22,low_poverty
15000US390810115001,1146,27,14,low_poverty
15000US390810115002,977,12,40,high_poverty
15000US390810115003,1251,168,44,low_poverty
15000US390810115004,1594,16,23,low_poverty
15000US390810117002,1071,26,119,low_poverty
15000US390830067003,1102,99,113,low_poverty
15000US390830067004,1615,60,268,low_poverty
15000US390830068021,1607,260,12,low_poverty
15000US390830069001,2363,67,0,low_poverty
15000US390830069002,1621,342,0,low_poverty
15000US390830069003,716,52,28,low_poverty
15000US390830069004,942,133,36,low_poverty
15000US390830070002,809,0,54,low_poverty
15000US390830071001,1053,73,102,low_poverty
15000US390830071002,1168,236,67,high_poverty
15000US390830071004,678,80,185,high_poverty
15000US390830072001,1115,38,67,low_poverty
15000US390830072003,899,28,63,high_poverty
15000US390830073002,1021,108,53,low_poverty
15000US390830076001,1473,109,185,low_poverty
15000US390830076004,1139,72,181,high_poverty
15000US390830077002,1318,115,72,low_poverty
15000US390852002002,1136,33,5,low_poverty
15000US390852003002,1889,85,0,low_poverty
15000US390852004002,1796,35,80,low_poverty
15000US390852006001,1643,75,7,low_poverty
15000US390852006002,1861,64,38,low_poverty
15000US390852010001,966,0,12,low_poverty
15000US390852012001,493,15,86,low_poverty
15000US390852012002,1733,28,34,low_poverty
15000US390852012003,714,9,60,low_poverty
15000US390852013003,1904,47,71,low_poverty
15000US390852014001,1305,10,63,low_poverty
15000US390852017001,1437,53,119,low_poverty
15000US390852018001,1981,58,27,low_poverty
15000US390852020001,741,52,31,high_poverty
15000US390852020003,2415,126,0,low_poverty
15000US390852021001,1033,28,228,high_poverty
15000US390852025002,1295,82,54,high_poverty
15000US390852026002,2305,219,16,low_poverty
15000US390852027004,1346,51,0,low_poverty
15000US390852028001,1385,0,0,low_poverty
15000US390852028002,2215,272,0,low_poverty
15000US390852029002,679,0,114,low_poverty
